date,Australia,Japan,Germany,France,Switzerland,UK,USA
2016-12-01,0.014830376239697296,0.108393694462388,0.044708304626760675,0.03734205579225347,0.061229901722433144,0.054205515344425415,0.018763
2017-01-01,0.008509689731826864,-0.0086921653098746,0.019347329678378378,-0.0036090334779517175,-0.0011632892012459761,-0.011034787967395654,0.022153
2017-02-01,0.05017953492125926,-0.007742253190815562,0.026341544370945158,0.01784284296897032,0.023149853383225505,0.043803595346729285,0.032598
2017-03-01,0.02638577183971824,-0.004027608879676792,0.03873557067092026,0.059969170154732465,0.028730303359540743,0.001045824081032265,0.002062
2017-04-01,-0.005194344932616168,-0.013652454336140596,0.016860739365017308,0.04189041336471799,0.03704851019652522,0.025092209872471072,0.009655
2017-05-01,-0.04019711593217412,0.04431930951098284,0.05365858003033397,0.06548611822055239,0.009798990358587556,0.06944111508397821,0.009335
2017-06-01,0.01825757394901162,0.01430299797293233,-0.0066760305051584146,-0.003928239459185523,-0.014788010493128612,-0.03750326846778562,0.009571
2017-07-01,0.036468553118777836,0.017684150499446938,0.022733001740407932,0.018953061680762273,0.008091291815473411,0.024610440213208573,0.020277
2017-08-01,0.020215873841680665,-0.022450229638683705,0.02396696325941039,0.030357001110294934,-0.009084637780612081,0.010013535889073388,0.0016
2017-09-01,0.007654902585698009,0.04967084716235526,0.06726202552374527,0.053077306277999003,0.026887156408629265,0.026288135719580108,0.023729
2017-10-01,0.015791359331076116,0.07184337306863187,0.014822717241500971,0.014064193624863552,0.03946570012959971,0.005036808362758549,0.019275
2017-11-01,-0.0023812813043144754,0.016546127243345587,-0.01232339128515536,-0.01654919100221186,0.008715684762244269,-0.017805847872595093,0.027232
2017-12-01,0.022756901682729813,0.015370497285342788,0.007449776004087694,0.0045950735096653705,0.0014189912184567888,0.05870424377634875,0.012122
2018-01-01,0.036860702533472844,-0.0059645101009098145,0.05210592076120313,0.06072775087796556,-0.018177419964822805,0.010960389385855196,0.050577
2018-02-01,-0.012288491269984991,-0.06095248910328188,-0.03379336606706573,-0.01842826620972382,-0.06940137224125342,-0.019965476591796927,-0.039455
2018-03-01,-0.04911071477017925,-0.03494230792437547,-0.0230951323288493,-0.01340195167536462,0.0007204344072688773,-0.017858993033736614,-0.018421
2018-04-01,0.02412955935264849,0.049304205004503165,0.0310811349903517,0.05872316687295287,0.05680657983417703,0.0673222815217085,0.004679
2018-05-01,-0.0068290464051926625,0.002513185256381112,-0.033753182094865664,-0.0325080736359169,-0.004686092907401296,-0.020570177729171135,0.026146
2018-06-01,0.02530308603675757,-0.0036321798880261102,-0.044266910597056564,-0.035052428527784896,0.015709362533854687,-0.015005967382182628,0.005359
2018-07-01,0.0007927379646437416,0.024108699085394925,0.03816359521679935,0.025054863760852975,0.050838159790787874,0.0034201324407252542,0.031573
2018-08-01,0.008332675836147718,-0.013992289419759385,-0.03148309476302946,-0.017451621095763703,-0.022533647213510366,-0.04968454393420452,0.030233
2018-09-01,-0.02824838579986344,0.06405169337609906,-0.008841059598337364,0.02027268369129631,-0.016656409658947324,0.020272455718978177,0.000425
2018-10-01,-0.07589982369275616,-0.0867471825888646,-0.07613302539058886,-0.08508680823519332,0.002770594877620658,-0.057679371093831366,-0.074045
2018-11-01,-0.0033335577408240002,0.03209780602760781,-0.03264843055292477,-0.029825268907033298,-0.0011816277571429223,-0.025240619182293145,0.018512
2018-12-01,-0.016177691375879655,-0.10990367043020532,-0.03239300937874001,-0.015572333922914683,-0.055876874349116035,-0.05957255571720932,-0.08989
2019-01-01,0.03468333963768999,0.016978712060986556,0.06398828871876971,0.05667177709393667,0.06751388982901507,0.06536017538426275,0.088294
2019-02-01,0.0522167061099148,0.041277930097420645,0.015526802445822607,0.03042630161156068,0.05299575163728387,0.03604579362288218,0.032724
2019-03-01,-0.006742993610986514,0.007309737090283042,-0.0029439123258085953,0.004815278223631925,0.013069252825793853,0.04044730235571592,0.012962
2019-04-01,0.028231264546370927,0.02214745413184449,0.06061348677381373,0.042737118043130184,0.05145935166192883,0.013612750011711139,0.037893
2019-05-01,-0.004839019464702332,-0.07519326708618146,-0.05580650294160583,-0.05048539653302475,-0.01852752864131313,-0.04326842464080127,-0.061679
2019-06-01,0.03441805634139672,0.0074439263562622315,0.05549594429927596,0.06555153769951727,0.008517555329573545,0.01727867118903137,0.067279
2019-07-01,0.03611918204894904,0.013170045094121674,-0.020119926764674667,-0.00919738544727755,0.008277074700000053,0.0017111412024615191,0.011854
2019-08-01,-0.049176340054456924,-0.050232242444951614,-0.0197446222115778,-0.012149322423244957,-0.012268329555566893,-0.05764631553807875,-0.020339
2019-09-01,0.02758284905476005,0.07066041172609894,0.020385781160005445,0.017503048823021006,0.02030696706218449,0.04887552330968781,0.016033
2019-10-01,-0.007584401927219431,0.05423356832788895,0.04500017540152568,0.026180506652674573,0.00813708028830984,0.012965975654135375,0.019257
2019-11-01,0.0301208431671669,0.027657436823113724,0.03193838782874847,0.030145920825456862,0.023974468532507842,0.04116080444354897,0.034999
2019-12-01,-0.011200961304819068,0.015245027789054344,0.012860426044954965,0.01981617710194561,0.0012733998717695538,0.052988959585757334,0.028489
2020-01-01,0.04107996426815741,-0.019126268472863694,-0.014167415028072727,-0.01941475593035813,-0.013128638037858686,-0.031387399937447436,-0.001728
2020-02-01,-0.10492850320595537,-0.0939657850704928,-0.09488234937186868,-0.08890945187547294,-0.06807902980717684,-0.09871836990677596,-0.077918
2020-03-01,-0.2684339352527011,-0.07974774571187793,-0.13655286232829256,-0.14987212629364854,-0.08376828253237023,-0.18808107191669865,-0.141733
2020-04-01,0.11389644272293342,0.04451067003549736,0.08374643575823826,0.03488559772522182,0.05726819109232739,0.05411802818045075,0.129674
2020-05-01,0.08358623738916315,0.0634461476247139,0.07128396068726905,0.04515491671236349,0.030948553037583704,0.021248545534862995,0.053739
2020-06-01,0.08364836651769236,0.0032109294394944143,0.07164835334939035,0.07556839763484913,0.0007006728255778416,0.03172269837260622,0.025299
2020-07-01,0.030703600257428576,-0.04575620671151226,0.017168310433253398,-0.003525182425437312,-0.015469546570387793,-0.021057820350315337,0.055532
2020-08-01,0.06250529020850859,0.07180461622107925,0.08053789940678091,0.06497171861936812,-0.0007245710648120518,0.05797857720409416,0.068442
2020-09-01,-0.030448543463556965,0.01238989590688111,-0.013097456994759393,-0.022887575549404016,0.009339496227387833,-0.028370789920185713,-0.035056
2020-10-01,0.006786092649653908,-0.03052304039894782,-0.08115841942469249,-0.03439026848570226,-0.05578194032047212,-0.03274927799490224,-0.020178
2020-11-01,0.12308467486209818,0.09647847957456812,0.13900585790453768,0.1831116816157885,0.08835278546733916,0.14188237997816655,0.123707
2020-12-01,0.05434981699488284,0.024412973382580416,0.07078700125479442,0.04559716005966519,-0.0026128631421736825,0.055987944111077326,0.045048
2021-01-01,0.032444317111205656,0.002919025856818358,0.0009250067706607634,-0.026184566634122275,-0.011188699718595041,0.008970608101831257,-0.000631
2021-02-01,0.017183871721045962,0.0451150755962324,0.014163930052652374,0.044345188420150894,0.012511871715059186,0.03361658354631625,0.029196
2021-03-01,0.015372826292660902,0.08669215984202694,0.05566991293173462,0.044081846338829056,0.1064231818078627,0.0482883164592125,0.030573
2021-04-01,0.035851578806381346,-0.024092084840366623,0.01984164484145512,0.05544716643421266,0.0075537322708538746,0.04159697088876868,0.04819
2021-05-01,0.03079245039768863,0.012034440568883253,0.04078062963508566,0.05082486031538669,0.011501284067650275,0.030627306683510325,0.007092
2021-06-01,0.008806595987491894,0.024229433808846235,0.0076732882288161885,0.0061866610477854245,0.043367631406779905,-0.0048161023661601465,0.023422
2021-07-01,-0.020608750092424466,-0.022176993313574145,-0.012297269251494103,-0.004091452577199783,0.031182997569200177,-0.007527284190916306,0.011828
2021-08-01,0.011471097235324246,0.028032270931149128,0.018349799317418425,-0.0006987006139327345,0.019890035969718944,0.021221912634610263,0.027146
2021-09-01,-0.012142786420591634,0.0451633381168739,-0.03507592499192658,-0.027583205722359172,-0.04783896661593956,-0.02049500180763919,-0.042243
2021-10-01,0.017403118410886265,0.013239947804622343,0.0047075454925626925,0.04417141999829988,0.03548771743928247,0.009545286683840803,0.064651
2021-11-01,-0.019123414101052227,-0.029263761497681506,-0.04510607793931032,-0.01851243901793098,-0.011441734114771562,-0.03486384185687175,-0.018351
2021-12-01,0.006325266077528369,0.029165503583500785,0.027999718317852418,0.03460793530303086,0.059600961806902886,0.029073692617848756,0.033341
2022-01-01,-0.06057728052830191,-0.04242433853888461,-0.033541550875497816,-0.0363082043764269,-0.06135820357719857,0.01309945790836653,-0.059823
2022-02-01,0.01453991952388578,-0.0013940923957962426,-0.055706668602279685,-0.04571103660157272,-0.01427108925470566,-0.01007726077757276,-0.021838
2022-03-01,0.10139947224352075,0.07281563915707778,-0.04047946808115244,-0.02431583504633883,0.026557129939791757,-0.013010232545229039,0.030506
2022-04-01,-0.004352670889069765,0.04187988825733213,-0.03852724114511297,-0.03710130396896283,0.02102521115881184,-0.01761753060855109,-0.089387
2022-05-01,-0.07769043473288995,0.023284094455068072,-0.004219650402369712,-0.026428119160603614,-5.199529269817038e-05,-0.035221246901461334,-0.002113
2022-06-01,-0.09602772324243714,0.02227336816885117,-0.11936208400000003,-0.06911843699999998,-0.08758942465973074,-0.06309662353433032,-0.083998
2022-07-01,0.039610737963273746,0.06001928027749592,0.01431830238871945,0.06281815378737576,0.04917527035060787,0.012519161110706278,0.090351
2022-08-01,0.029996269264396247,0.0015350993728115991,-0.05936538237726208,-0.05117304359107011,-0.04391795618864014,-0.022702703921581913,-0.036233
2022-09-01,-0.10119856530670879,0.0031064371053846074,-0.10401063829390855,-0.08319883957281071,-0.05589927041758935,-0.1135862163264626,-0.091323
2022-10-01,0.005806320740818327,0.07728677285853691,0.07245362746097594,0.06411506391924449,0.06695608103808692,0.031460255389575975,0.077394
2022-11-01,0.10269467712709579,-0.00707678646658505,0.12396048185040098,0.12068889639866032,0.013843733120313617,0.10655087900931881,0.052354
2022-12-01,-0.011038176400242627,-0.0962828175806324,0.002469973918268975,-0.0001373656806319401,-0.06536841929772252,0.02316851435149636,-0.05712
2023-01-01,0.09506384877711938,0.006108781391783724,0.11480194370991437,0.11818207674983516,0.050326220691852885,0.04786912621399009,0.071823
2023-02-01,-0.033348903116606876,0.02971426233811414,0.007638717611747392,0.00868092309830204,-0.013098171784439061,0.007263083601078524,-0.024666
2023-03-01,-0.035277404535035584,0.021214346885647828,0.014825304855270005,0.014582537267940454,0.025370518060596314,-0.02524860560625619,0.02395
2023-04-01,0.018882415605512293,0.026006025112913722,0.03908979516228195,0.0569358542000562,0.0011327107742300502,0.057167232194463624,0.008976
2023-05-01,-0.03540866189922243,0.05945763155184425,-0.030217650518518657,-0.04827127459715397,-0.023776012932108848,-0.04408303298891214,0.000708
2023-06-01,0.029646491212961035,0.10915478666048828,0.02526495098628878,0.03653296410196005,0.009296841091990471,0.016366678553676683,0.066183
2023-07-01,0.03316544610403693,0.011656940095804869,0.043319673342389065,0.028838700373523762,-0.028127574057863258,0.047320868358897705,0.035618
2023-08-01,-0.04453163968555329,0.03201313617529422,-0.04769554724044456,-0.04487629460377707,-0.01751273432202216,-0.035920853724191404,-0.020608
2023-09-01,-0.03485878145621346,0.02607042441912366,-0.05657807197800191,-0.060822342028964416,0.009428043436639166,-0.004008159652636567,-0.047391
2023-10-01,-0.049828866106147784,-0.017921799702623642,-0.05486300098060337,-0.046160408921945284,-0.047853562377167536,-0.05778706644657139,-0.028865
2023-11-01,0.07511259031126505,0.05484992040287229,0.10544451670449617,0.08358416203591124,0.02852536818001128,0.05072661222954422,0.092053
2023-12-01,0.10243881683664724,-0.04099428389969528,0.03573125012061196,0.044986899867353713,-0.007859694019231589,0.0625079355329583,0.053604
2024-01-01,0.0034795933380546984,0.09056310926165079,0.002772703533513665,0.017330496934338635,0.005396022373797438,-0.008458770519159331,0.007561
2024-02-01,-0.005644084477486322,0.07246617351798079,0.021546827327185936,0.025589065477116923,0.03743507727059714,-0.0002437012499802993,0.050584
2024-03-01,0.03466579785151813,0.04424378336392465,0.046261290223200247,0.03129872354044272,0.04630483765226323,0.05374626432683294,0.03245
2024-04-01,-0.03618427625114384,0.012366090083207215,-0.034688132572217145,-0.03188126122539092,0.00425288022079684,0.010764850035601237,-0.042724
2024-05-01,0.02757373676947905,0.018246742311934128,0.03813048422305099,0.023414492730137848,0.052472206782107955,0.03627406535502131,0.046553
2024-06-01,0.011481240086266276,0.02806050837312868,-0.015135274326086856,-0.06587730241739131,-0.022796360064480603,-0.01037721848717954,0.026073
2024-07-01,0.04290821623096952,-0.0063066431499050335,0.011572928851946385,0.010480431972312632,0.008288234228596814,0.04594891494204134,0.019878
2024-08-01,0.0028161434219091674,-0.09410719577393467,0.03380872409975111,0.03400319484336678,-0.033372877441011584,0.014301818213519946,0.021572
2024-09-01,0.05101591600570754,-0.03655325036396495,0.0341540428190199,0.01642888107992735,-0.023828619827952036,0.00364893454152182,0.020969
2024-10-01,-0.02210015109305763,0.06632386459219797,-0.03900517980502538,-0.06921141129773067,-0.015181114413243546,-0.030190404971858764,-0.008298
2024-11-01,0.008773630425791046,0.018006265425435597,-0.005826669937641027,-0.04566213704993105,0.022788850905840263,0.0021166613841601123,0.064855
2024-12-01,-0.05871923047886041,0.04196773281385391,-0.007140531074738776,0.020709504066132922,0.0010434313760920855,-0.01844389145391756,-0.031582
